Protein Id,Gene Symbol,Description,Group ID,Number of peptides,Collapsed,Parsimony,FC_0h,FC_4h,FC_6h,FC_12h,pvalue_ttest_12h_vs_0h
YOR021C,YOR021C,Putative protein of unknown function; YOR021C is not an essential gene; predicted to be involved in rRNA processing and ribosome biogenesis and in biopolymer catabolism,1316,5,C,UR,1,0.846071736,0.93344403,0.830478204,0.177096554
YNL119W,NCS2,Protein required for thiolation of the uridine at the wobble position of Lys(UUU) and Glu(UUC) tRNAs; has a role in urmylation and in invasive and pseudohyphal growth; inhibits replication of Brome mosaic virus in S. cerevisiae,3136,1,C,UR,1,1.155706609,1.062557022,0.853056405,0.177906244
YIR022W,SEC11,"18kDa catalytic subunit of the Signal Peptidase Complex (SPC; Spc1p, Spc2p, Spc3p, and Sec11p) which cleaves the signal sequence of proteins targeted to the endoplasmic reticulum",2981,3,C,UR,1,1.404437062,1.219253396,1.193069397,0.178440717
YNL251C,NRD1,"RNA-binding protein, subunit of Nrd1 complex (Nrd1p-Nab3p-Sen1p); complex mediates termination of snoRNAs and cryptic unstable transcripts (CUTs); interacts with the C-terminal domain of the RNA polymerase II large subunit (Rpo21p), preferentially at phosphorylated Ser5; H3K4 trimethylation of transcribed regions by Set1p enhances recruitment of Nrd1p to those sites; required for 3' end maturation of nonpolyadenylated RNAs",2710,3,C,UR,1,0.944271746,0.930846156,0.915497896,0.178705034
YPL067C,YPL067C,Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YPL067C is not an essential gene,502,6,C,UR,1,0.709772016,0.793499652,0.921442651,0.178798881
YDR045C,RPC11,RNA polymerase III subunit C11; mediates pol III RNA cleavage activity and is important for termination of transcription; homologous to TFIIS,2678,5,C,UR,1,1.144380761,1.09781646,0.762225883,0.179016067
YKR071C,DRE2,Conserved component of an early step in the cytosolic Fe-S protein assembly (CIA) machinery; contains an Fe-S cluster that receives electrons from NADPH via the action of Tah18p; ortholog of human Ciapin1,3601,1,C,UR,1,1.311209005,0.862912541,0.72298154,0.179016768
YOR252W,TMA16,Protein of unknown function that associates with ribosomes,539,1,C,UR,1,1.885466528,1.530224111,1.107173443,0.179062903
YOL038W,PRE6,Alpha 4 subunit of the 20S proteasome; may replace alpha 3 subunit (Pre9p) under stress conditions to create a more active proteasomal isoform; GFP-fusion protein relocates from cytosol to the mitochondrial surface upon oxidative stress,938,16,C,UR,1,0.939973221,0.992354019,0.960276676,0.181426589
YHR119W,SET1,"Histone methyltransferase, subunit of the COMPASS (Set1C) complex; COMPASS methylates histone H3K4; Set1p-dependent H3K4 trimethylation recruits Nrd1p, allowing efficient termination of snoRNAs and cryptic unstable transcripts (CUTs) by Nrd1p-Nab3p-Sen1p pathway; modulates histone acetylation levels in promoter proximal regions to ensure efficient Nrd1p-dependent termination; required in transcriptional silencing near telomeres and at silent mating type loci; has a SET domain",4040,1,C,UR,1,1.462727033,1.369883132,1.219820888,0.181587971
YDR311W,TFB1,"Subunit of TFIIH and nucleotide excision repair factor 3 complexes, required for nucleotide excision repair, target for transcriptional activators",1698,8,C,UR,1,0.907967107,1.020645423,0.934567212,0.182135243
YDR470C,UGO1,Outer membrane component of the mitochondrial fusion machinery; binds directly to Fzo1p and Mgm1p and thus links these two GTPases during mitochondrial fusion; facilitates dimerization of Fzo1p during fusion,1155,1,C,UR,1,1.677706359,1.554551778,1.459879156,0.182476425
YHR099W,TRA1,"Subunit of SAGA and NuA4 histone acetyltransferase complexes; interacts with acidic activators (e.g., Gal4p) which leads to transcription activation; similar to human TRRAP, which is a cofactor for c-Myc mediated oncogenic transformation",2535,6,C,UR,1,2.102706924,1.420170108,1.489988626,0.182702224
YBR275C,RIF1,Protein that binds to the Rap1p C-terminus and acts synergistically with Rif2p to help control telomere length and establish telomeric silencing; deletion results in telomere elongation,1660,2,C,UR,1,1.623867445,1.528514565,1.452268041,0.182741502
YNL092W,YNL092W,Putative S-adenosylmethionine-dependent methyltransferase of the seven beta-strand family; YNL092W is not an essential gene,273,1,C,UR,1,1.23326246,1.568583762,1.272918753,0.183112909
YLR200W,YKE2,"Subunit of the heterohexameric Gim/prefoldin protein complex involved in the folding of alpha-tubulin, beta-tubulin, and actin",3662,1,C,UR,1,0.810021675,0.757680374,0.666960167,0.184040893
YDR424C,DYN2,"Cytoplasmic light chain dynein, microtubule motor protein; proposed to be involved in the assembly of the nuclear pore complex",4143,1,C,UR,1,0.661316475,0.690149308,0.910489093,0.184865167
YGR232W,NAS6,"Proteasome-interacting protein involved in the assembly of the base subcomplex of the 19S proteasomal regulatory particle (RP); ortholog of human oncoprotein gankyrin, which interacts with the Rb tumor suppressor and CDK4/6",174,8,C,UR,1,0.962753453,1.014345245,1.111265767,0.185406181
YDR020C,DAS2,Putative protein of unknown function; non-essential gene identified in a screen for mutants with increased levels of rDNA transcription; weak similarity with uridine kinases and with phosphoribokinases,3684,1,C,UR,1,0.912885129,1.019913216,0.82612732,0.18574482
YML088W,UFO1,"F-box receptor protein, subunit of the Skp1-Cdc53-F-box receptor (SCF) E3 ubiquitin ligase complex; binds to phosphorylated Ho endonuclease, allowing its ubiquitylation by SCF and subsequent degradation",3525,1,C,UR,1,1.819997217,1.687521217,1.237768523,0.186531966
YKL191W,DPH2,"Protein required, along with Dph1p, Kti11p, Jjj3p, and Dph5p, for synthesis of diphthamide, which is a modified histidine residue of translation elongation factor 2 (Eft1p or Eft2p); may act in a complex with Dph1p and Kti11p",2983,1,C,UR,1,1.664489091,1.698610524,1.417612021,0.187793992
YGR029W,ERV1,"Flavin-linked sulfhydryl oxidase of the mitochondrial intermembrane space (IMS), oxidizes Mia40p as part of a disulfide relay system that promotes IMS retention of imported proteins; ortholog of human hepatopoietin (ALR)",3332,5,C,UR,1,0.811613727,0.99702554,1.072773621,0.188882279
YDR468C,TLG1,Essential t-SNARE that forms a complex with Tlg2p and Vti1p and mediates fusion of endosome-derived vesicles with the late Golgi; binds the docking complex VFT (Vps fifty-three) through interaction with Vps51p,2590,4,C,UR,1,1.746616764,1.429261538,1.094397718,0.189289458
YGR199W,PMT6,"Protein O-mannosyltransferase, transfers mannose from dolichyl phosphate-D-mannose to protein serine/threonine residues of secretory proteins; reaction is essential for cell wall rigidity; member of a family of mannosyltransferases",2215,2,C,UR,1,1.618338041,1.452732161,1.205514802,0.189860184
YMR067C,UBX4,UBX (ubiquitin regulatory X) domain-containing protein that interacts with Cdc48p,599,12,C,UR,1,1.152428064,1.151610762,1.117166858,0.190000259
YLR060W,FRS1,"Beta subunit of cytoplasmic phenylalanyl-tRNA synthetase, forms a tetramer with Frs2p to generate active enzyme; able to hydrolyze mis-aminoacylated tRNA-Phe, which could contribute to translational quality control",386,32,C,UR,1,1.261092544,1.214084667,1.06020169,0.190117465
YPL241C,CIN2,"GTPase-activating protein (GAP) for Cin4p; tubulin folding factor C involved in beta-tubulin (Tub2p) folding; mutants display increased chromosome loss and benomyl sensitivity; deletion complemented by human GAP, retinitis pigmentosa 2",3656,1,C,UR,1,0.889237037,0.952387863,0.898977109,0.190126815
YPR152C,URN1,Putative protein of unknown function containing WW and FF domains; overexpression causes accumulation of cells in G1 phase,3688,1,C,UR,1,0.887608159,0.916796873,0.872607793,0.192094498
YGR162W,TIF4631,"Translation initiation factor eIF4G, subunit of the mRNA cap-binding protein complex (eIF4F) that also contains eIF4E (Cdc33p); interacts with Pab1p and with eIF4A (Tif1p); also has a role in biogenesis of the large ribosomal subunit",208,21,C,UR,1,1.594784517,1.27239349,1.047873374,0.192990727
YJL102W,MEF2,Mitochondrial elongation factor involved in translational elongation,2447,2,C,UR,1,1.140704134,1.152494022,1.097620006,0.193074901
YNL316C,PHA2,"Prephenate dehydratase, catalyzes the conversion of prephanate to phenylpyruvate, which is a step in the phenylalanine biosynthesis pathway",942,4,C,UR,1,1.013535405,1.05407139,1.049973157,0.193635484
YMR224C,MRE11,"Subunit of a complex with Rad50p and Xrs2p (MRX complex) that functions in repair of DNA double-strand breaks and in telomere stability, exhibits nuclease activity that appears to be required for MRX function; widely conserved",1841,1,C,UR,1,0.97506545,0.971137872,1.084292574,0.194533575
YMR024W,MRPL3,Mitochondrial ribosomal protein of the large subunit,1544,3,C,UR,1,1.026067244,1.071244058,1.110212095,0.195480636
YPL178W,CBC2,"Small subunit of the heterodimeric cap binding complex that also contains Sto1p, component of the spliceosomal commitment complex; interacts with Npl3p, possibly to package mRNA for export from the nucleus; contains an RNA-binding motif",2754,3,C,UR,1,0.929895828,0.910347375,0.886569813,0.196398891
YOL052C,SPE2,"S-adenosylmethionine decarboxylase, required for the biosynthesis of spermidine and spermine; cells lacking Spe2p require spermine or spermidine for growth in the presence of oxygen but not when grown anaerobically",1493,6,C,UR,1,1.114862063,1.016594037,0.947060403,0.196887024
YBR200W,BEM1,"Protein containing SH3-domains, involved in establishing cell polarity and morphogenesis; functions as a scaffold protein for complexes that include Cdc24p, Ste5p, Ste20p, and Rsr1p",1253,7,C,UR,1,0.920237036,1.019315151,0.932834516,0.197485157
YDR075W,PPH3,"Catalytic subunit of protein phosphatase PP4 complex; active complex is composed of Pph3p and Psy2p, with Psy4p apparently providing additional substrate specificity in some cases; regulates recovery from the DNA damage checkpoint and also the gene conversion- and single-strand annealing-mediated pathways of meiotic double-strand break repair; involved in activation of Gln3p to alleviate nitrogen catabolite repression; Pph3p and Psy2p localize to foci on meiotic chromosomes",1506,2,C,UR,1,1.327653096,1.246997534,1.154262418,0.197710949
YFR043C,IRC6,Putative protein of unknown function; null mutant displays increased levels of spontaneous Rad52p foci,3351,1,C,UR,1,1.299735553,1.233075338,0.924136885,0.198730651
YIL079C,AIR1,"Zinc knuckle protein, involved in nuclear RNA processing and degradation as a component of the TRAMP complex; stimulates the poly(A) polymerase activity of Pap2p in vitro; functionally redundant with Air2p",717,2,C,UR,1,1.347067668,1.048701441,0.902849512,0.199041306
YNL317W,PFS2,Integral subunit of the pre-mRNA cleavage and polyadenylation factor (CPF) complex; plays an essential role in mRNA 3'-end formation by bridging different processing factors and thereby promoting the assembly of the processing complex,1201,7,C,UR,1,1.018571804,1.017620195,0.967100612,0.200233104
YNL009W,IDP3,"Peroxisomal NADP-dependent isocitrate dehydrogenase, catalyzes oxidation of isocitrate to alpha-ketoglutarate with the formation of NADP(H+), required for growth on unsaturated fatty acids",1297,1,C,UR,1,1.126894556,1.344844215,1.274389952,0.200280699
YPL211W,NIP7,"Nucleolar protein required for 60S ribosome subunit biogenesis, constituent of 66S pre-ribosomal particles; physically interacts with Nop8p and the exosome subunit Rrp43p",3490,5,C,UR,1,1.391969892,1.112364145,1.146147086,0.200462252
YKR029C,SET3,Defining member of the SET3 histone deacetylase complex which is a meiosis-specific repressor of sporulation genes; necessary for efficient transcription by RNAPII; one of two yeast proteins that contains both SET and PHD domains,1680,1,C,UR,1,1.104531517,0.99052184,0.89430398,0.201300347
YDR299W,BFR2,Essential protein that is a component of 90S preribosomes; may be involved in rRNA processing; multicopy suppressor of sensitivity to Brefeldin A; expression is induced during lag phase and also by cold shock,659,17,C,UR,1,1.217910234,1.154873346,0.953889066,0.201322853
YBR231C,SWC5,"Protein of unknown function, component of the SWR1 complex, which exchanges histone variant H2AZ (Htz1p) for chromatin-bound histone H2A",569,3,C,UR,1,1.01970414,0.973260582,0.922839851,0.201610571
YPR148C,YPR148C,"Protein of unknown function that may interact with ribosomes, based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern",186,27,C,UR,1,0.855980893,0.992742478,0.97929961,0.203044162
YBR015C,MNN2,"Alpha-1,2-mannosyltransferase, responsible for addition of the first alpha-1,2-linked mannose to form the branches on the mannan backbone of oligosaccharides, localizes to an early Golgi compartment",1533,12,C,UR,1,1.545951691,1.205147258,1.059486585,0.203493648
YBR243C,ALG7,"UDP-N-acetyl-glucosamine-1-P transferase, transfers Glc-Nac-P from UDP-GlcNac to Dol-P in the ER in the first step of the dolichol pathway of protein asparagine-linked glycosylation; inhibited by tunicamycin",2240,1,C,UR,1,0.897326606,0.854397991,0.721865619,0.203511205
YPR149W,NCE102,Protein of unknown function; contains transmembrane domains; involved in secretion of proteins that lack classical secretory signal sequences; component of the detergent-insoluble glycolipid-enriched complexes (DIGs),648,1,C,UR,1,0.96004431,0.989512546,1.40271228,0.204103905
YMR265C,YMR265C,Putative protein of unknown function,3926,1,C,UR,1,1.094708565,1.138805339,1.13222043,0.204906181
YMR184W,ADD37,Protein of unknown function involved in ER-associated protein degradation; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and is induced in response to the DNA-damaging agent MMS; YMR184W is not an essential gene,3344,5,C,UR,1,1.405975762,1.225792887,1.059187926,0.20536697
YKL114C,APN1,"Major apurinic/apyrimidinic endonuclease, 3'-repair diesterase involved in repair of DNA damage by oxidation and alkylating agents; also functions as a 3'-5' exonuclease to repair 7,8-dihydro-8-oxodeoxyguanosine",1290,8,C,UR,1,1.111921938,1.052744298,1.070540946,0.20546273
YPL092W,SSU1,Plasma membrane sulfite pump involved in sulfite metabolism and required for efficient sulfite efflux; major facilitator superfamily protein,3988,2,C,UR,1,1.474629429,4.341096566,3.312983922,0.206752994
